MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,BESTAGRO,BEST AGROLIFE LIMITED,        16.17,        16.20,        16.50,        16.00,        16.15,                  5435693.55,335285,N, ,1290,       533.70,        12.30
N,EQ,BETA,BETA DRUGS LIMITED,      1471.70,      1464.30,      1503.10,      1455.50,      1466.70,                  9771006.20,6654,N, ,526,      2000.00,       990.10
N,SM,BEWLTD,BEW ENGINEERING LIMITED,        62.15,        64.45,        68.05,        63.20,        65.40,                  1997700.00,30500,N, ,42,       189.75,        57.30
N,EQ,BFINVEST,BF INVESTMENT LIMITED,       448.25,       453.95,       456.75,       434.00,       437.10,                 17243204.95,38932,N, ,1574,       537.85,       315.00
N,EQ,BFUTILITIE,BF UTILITIES LIMITED,       660.55,       669.00,       683.95,       625.05,       635.10,                237131170.05,360366,N, ,13418,       898.70,       368.70
N,SM,BHADORA,BHADORA INDUSTRIES LTD,        60.10,        60.20,        63.65,        60.05,        60.30,                  2120940.00,34800,N, ,24,       128.85,        49.50
N,EQ,BHAGCHEM,BHAGIRADHA CHEM & INDS L,       250.60,       250.60,       253.33,       242.00,       243.46,                 12391240.60,50411,N, ,1081,       325.00,       170.60
N,EQ,BHAGERIA,BHAGERIA INDUSTRIES LTD,       180.52,       205.00,       216.00,       196.02,       209.09,                463158122.55,2265151,N, ,24120,       244.60,       127.51
N,EQ,BHARATCOAL,BHARAT COKING COAL LTD,        41.43,        41.78,        42.20,        40.60,        41.72,               2245722059.18,54100442,N, ,84433,        45.09,        29.74
N,EQ,BHARATFORG,BHARAT FORGE LTD,      1937.50,      1928.10,      1952.00,      1917.10,      1929.80,                736321204.20,380703,N, ,19721,      2044.00,      1100.50
N,EQ,BHARATGEAR,BHARAT GEARS LTD.,       113.56,       113.00,       118.00,       113.00,       114.26,                  2556273.45,22191,N, ,431,       154.20,        83.80
N,EQ,BHARATRAS,BHARAT RASAYAN LTD,      1429.90,      1449.00,      1449.00,      1415.00,      1422.90,                  8014784.30,5615,N, ,1012,     12000.00,      1203.00
N,EQ,BHARATSE,BHARAT SEATS LIMITED,       187.97,       189.37,       189.48,       183.21,       184.73,                 10177426.89,54769,N, ,1850,       239.45,        96.55
N,EQ,BHARATWIRE,BHARAT WIRE ROPES LTD.,       214.70,       217.94,       217.94,       207.03,       209.63,                 60314695.04,285879,N, ,4244,       262.00,       148.01
N,EQ,BHARTIHEXA,BHARTI HEXACOM LIMITED,      1489.30,      1494.90,      1508.00,      1475.00,      1480.50,                 91231837.60,61208,N, ,10762,      2052.90,      1439.30
N,EQ,BHEL,BHEL,       389.20,       390.00,       400.35,       382.60,       386.95,               6823200422.35,17437792,N, ,150348,       424.90,       205.12
N,EQ,BI,BILCARE LTD.,        63.14,        64.75,        65.70,        61.51,        64.14,                   884162.65,13914,N, ,132,        75.00,        51.62
N,EQ,BIGBLOC,BIGBLOC CONSTRUCTION LTD,        50.34,        51.37,        52.09,        50.16,        51.29,                  2848551.03,55761,N, ,1336,        80.00,        38.00
N,EQ,BIKAJI,BIKAJI FOODS INTERN LTD,       645.60,       645.05,       658.85,       645.05,       654.95,                135002026.55,206341,N, ,4719,       818.70,       592.55
N,SM,BIKEWO,BIKEWO GREEN TECH LIMITED,        26.75,        28.80,        29.50,        25.55,        27.35,                  1111200.00,40000,N, ,20,        29.50,        13.65
N,EQ,BIL,BHARTIYA INTERNATIONAL,       722.50,       723.70,       733.20,       690.00,       696.95,                  2348689.60,3327,N, ,211,       984.75,       602.00
N,EQ,BIMETAL,BIMETAL BEARINGS LTD.,       638.75,       635.00,       651.65,       615.15,       634.35,                   189447.05,300,N, ,41,       666.00,       537.90
N,EQ,BIOCON,BIOCON LIMITED.,       416.05,       416.30,       425.00,       411.50,       412.30,               1031833937.35,2479909,N, ,39442,       440.40,       327.60
N,EQ,BIOFILCHEM,BIOFIL CHEM & PHARMA LTD,        35.17,        35.00,        37.17,        34.20,        35.29,                  6488760.54,181759,N, ,813,        57.19,        25.60
N,SM,BIOPOL,BIOPOL CHEMICALS LIMITED,       103.35,       107.00,       109.00,       107.00,       108.45,                  1951260.00,18000,N, ,11,       133.75,        84.75
N,RR,BIRET,BROOKFIELD INDIA RET,       319.79,       320.40,       321.49,       318.66,       319.49,                112996437.88,353359,N, ,14366,       375.69,       301.33
N,EQ,BIRLACORPN,BIRLA CORPORATION LTD,       968.55,       972.90,       978.90,       961.05,       964.05,                 18615467.35,19188,N, ,1873,      1535.30,       769.60
N,EQ,BIRLAMONEY,ADITYA BIRLA MONEY LTD,       136.69,       137.00,       138.70,       135.70,       136.60,                  3217585.49,23477,N, ,621,       208.71,        95.00
N,EQ,BIRLANU,BIRLANU LIMITED,      1359.80,      1356.10,      1360.40,      1340.00,      1347.90,                  7830915.70,5810,N, ,517,      2425.00,      1190.10
N,EQ,BIRLAPREC,BIRLA PRECISION TECH L,        37.54,        38.09,        38.68,        37.00,        37.36,                  1500015.79,39707,N, ,565,        49.99,        32.25
N,EQ,BLACKBUCK,BLACKBUCK LIMITED,       515.60,       520.95,       523.70,       500.80,       506.70,                128764501.65,251474,N, ,13098,       748.00,       420.00
N,EQ,BLACKROSE,BLACK ROSE INDS. LTD.,        97.54,        97.54,        97.99,        94.00,        94.93,                  1652139.66,17270,N, ,595,       110.68,        80.05
N,EQ,BLAL,BEML LAND ASSETS LIMITED,       185.10,       186.73,       186.82,       183.00,       184.89,                  1842420.33,9961,N, ,271,       235.00,       155.50
N,EQ,BLBLIMITED,BLB LIMITED,        16.97,        17.00,        17.40,        16.77,        16.88,                  1209930.86,71516,N, ,264,        22.47,        12.00
N,EQ,BLIL,BALMER LAWRIE INVSTS. L,        71.34,        71.67,        71.79,        71.25,        71.54,                  2616626.11,36531,N, ,791,        79.50,        71.00
N,EQ,BLISSGVS,BLISS GVS PHARMA LTD,       456.20,       455.10,       455.95,       433.10,       438.35,                553270696.25,1239641,N, ,15221,       462.80,       118.00
N,EQ,BLKASHYAP,B.L.KASHYAP & SON LTD,        53.42,        53.54,        54.41,        53.42,        53.86,                  7583626.80,140505,N, ,900,        80.01,        40.32
N,EQ,BLS,BLS INTL SERVS LTD,       263.35,       264.90,       268.95,       260.25,       261.10,                278542876.40,1055446,N, ,26089,       418.70,       218.90
N,EQ,BLSE,BLS E-SERVICES LIMITED,       225.17,       225.17,       231.48,       223.22,       229.68,                 88111975.37,385454,N, ,4377,       232.50,       124.30
N,EQ,BLUECHIP,BLUE CHIP INDIA LIMITED,         2.45,         2.49,         2.49,         2.49,         2.49,                    22930.41,9209,N, ,10,         5.56,         1.80
N,EQ,BLUEDART,BLUE DART EXPRESS LTD,      4719.60,      4720.00,      4771.20,      4686.20,      4700.10,                 41521864.20,8815,N, ,2683,      7080.00,      4675.00
N,EQ,BLUEJET,BLUE JET HEALTHCARE LTD,       475.60,       477.70,       477.70,       461.45,       465.15,                119526211.70,256221,N, ,10784,      1027.80,       325.00
N,EQ,BLUESTARCO,BLUE STAR LIMITED,      1607.60,      1625.90,      1625.90,      1572.10,      1581.80,                762231579.10,479288,N, ,30674,      2040.00,      1450.00
N,EQ,BLUESTONE,BLUESTONE JEWEL LFSTL LTD,       535.05,       534.00,       558.00,       525.55,       555.15,                360788340.00,656473,N, ,22828,       793.00,       399.80
N,EQ,BLUSPRING,BLUSPRING ENTERPRISES LTD,        83.80,        83.80,        98.30,        82.51,        93.35,                778160416.27,8362723,N, ,55992,       100.88,        43.98
N,EQ,BMWVENTLTD,BMW VENTURES LIMITED,        59.67,        60.05,        64.46,        59.75,        61.79,                 15823855.60,253501,N, ,2147,        78.00,        48.00
N,EQ,BNALTD,B & A LTD.,       345.30,       365.00,       365.00,       342.60,       344.95,                    69517.35,197,N, ,11,       465.00,       310.40
N,EQ,BOMDYEING,BOMBAY DYEING & MFG. CO L,       121.52,       121.99,       124.30,       121.50,       122.95,                 63701221.25,519006,N, ,5776,       196.75,        92.00
N,EQ,BONLON,BONLON INDUSTRIES LIMITED,        44.95,        46.50,        46.50,        42.71,        42.78,                  1224288.01,28393,N, ,316,        57.00,        34.51
N,EQ,BORANA,BORANA WEAVES LIMITED,       338.95,       344.00,       345.85,       318.00,       321.25,                 33033855.95,100958,N, ,2955,       420.00,       211.00
N,EQ,BOROLTD,BOROSIL LIMITED,       221.97,       224.00,       224.45,       220.22,       221.49,                  9621480.83,43330,N, ,1508,       397.95,       213.73
N,EQ,BORORENEW,BOROSIL RENEWABLES LTD,       524.15,       526.00,       530.00,       514.00,       524.30,                377355385.30,723378,N, ,20060,       721.00,       374.40
N,EQ,BOROSCI,BOROSIL SCIENTIFIC LTD,       152.61,       154.44,       154.48,       150.00,       151.07,                  9931964.61,65768,N, ,1280,       190.79,        96.64
N,EQ,BOSCH-HCIL,BOSCH HOME COMFRT IND LTD,      1395.80,      1424.90,      1424.90,      1360.00,      1373.30,                 19708630.00,14356,N, ,1123,      1849.00,      1021.30
N,SM,BOSS,BOSS PACKAGING SOLU LTD,        39.50,        37.55,        37.55,        37.55,        37.55,                   225300.00,6000,N, ,3,        54.30,        35.10
N,EQ,BPL,BPL LTD,        51.82,        53.00,        53.02,        51.51,        52.36,                  1112798.20,21317,N, ,456,       100.30,        37.61
N,EQ,BRIGADE,BRIGADE ENTER. LTD,       649.35,       647.70,       655.50,       640.80,       651.40,                230707517.00,354926,N, ,18772,      1332.00,       601.00
N,EQ,BRIGHOTEL,BRIGADE HOTEL VENTURE LTD,        61.95,        61.53,        62.80,        61.50,        62.34,                  3555683.60,57282,N, ,1270,        91.77,        54.36
N,EQ,BRNL,BHARAT ROAD NETWORK LTD,        19.30,        19.01,        19.91,        19.01,        19.43,                   404290.30,20832,N, ,214,        26.50,        16.66
N,EQ,BSE,BSE LIMITED,      4033.40,      4053.00,      4121.00,      3822.90,      3880.00,              26328228130.20,6658969,N, ,294580,      4446.80,      2021.50
N,EQ,BSL,BSL LTD,       125.54,       125.53,       128.80,       124.29,       127.95,                   319143.41,2508,N, ,77,       208.00,        98.00
N,EQ,BSOFT,BIRLASOFT LIMITED,       325.10,       329.00,       337.45,       325.55,       327.80,                330318626.75,1000740,N, ,22459,       474.00,       306.40
N,EQ,BTML,BODHI TREE MULTIMEDIA LTD,         6.50,         6.50,         6.59,         6.35,         6.42,                  6280443.43,968163,N, ,363,        10.50,         5.06
N,EQ,BTTL,BHILWARA TECHNICAL TEXT L,        35.58,        34.91,        35.99,        34.91,        35.23,                   128578.47,3641,N, ,73,        39.00,        30.00
N,EQ,BUILDPRO,SHANKARA BUILDPRO LIMITED,      1159.40,      1170.90,      1170.90,      1121.10,      1134.70,                 29245716.70,25636,N, ,2078,      1244.00,       636.00
N,SM,BULKCORP,BULKCORP INTERNATIONAL L,        40.00,        41.30,        41.30,        38.10,        41.00,                   144480.00,3600,N, ,3,        94.60,        38.05
N,EQ,BUTTERFLY,BTRFLY GANDHI APPL LTD,       667.50,       669.65,       669.65,       652.20,       656.30,                  7764881.05,11795,N, ,1191,       823.85,       565.80
N,EQ,BVCL,BARAK VALLEY CEM. LTD.,        41.94,        42.00,        44.00,        41.65,        41.91,                   818250.31,19192,N, ,189,        69.99,        31.20
N,EQ,BYKE,THE BYKE HOSPITALITY LTD,        35.20,        35.98,        36.75,        34.62,        35.51,                  1060245.47,29905,N, ,277,       100.00,        26.25
N,SM,C2C,C2C ADVANCED SYSTEMS LTD,       362.50,       358.95,       362.00,       342.00,       343.55,                 64024575.00,184500,N, ,916,       888.00,       310.00
N,EQ,CAMLINFINE,CAMLIN FINE SCIENCES LTD,       119.66,       121.20,       139.33,       119.27,       135.08,               1765321294.33,13321798,N, ,79301,       333.30,        96.21
N,EQ,CAMPUS,CAMPUS ACTIVEWEAR LIMITED,       251.15,       251.00,       254.15,       241.00,       243.10,                107863598.15,439974,N, ,8279,       304.40,       215.20
N,EQ,CAMS,COMPUTER AGE MNGT SER LTD,       759.15,       760.00,       778.00,       760.00,       761.00,                763455383.35,993994,N, ,29339,      4375.00,       611.40
N,SM,CANARYS,CANARYS AUTOMATIONS LTD,        20.45,        20.80,        20.90,        20.00,        20.00,                  1950600.00,96000,N, ,23,        36.90,        14.60
N,EQ,CANFINHOME,CAN FIN HOMES LTD,       816.50,       816.50,       824.50,       803.05,       807.90,                131876084.55,161813,N, ,17299,       971.50,       708.60
N,EQ,CANHLIFE,CANARA HSBC LIFE INS CO L,       137.03,       137.92,       138.51,       136.00,       137.51,                 25604237.20,186466,N, ,5669,       159.00,       106.00
N,EQ,CANTABIL,CANTABIL RETAIL LTD,       218.22,       220.34,       222.73,       217.80,       219.65,                 20405746.94,92674,N, ,2004,       321.50,       208.50
N,EQ,CAPACITE,CAPACITE INFRAPROJECT LTD,       227.24,       228.50,       228.50,       220.96,       222.09,                 32409114.62,144858,N, ,4543,       357.65,       180.00
N,EQ,CAPILLARY,CAPILLARY TECHNO INDIA L,       506.15,       512.10,       515.05,       503.20,       506.60,                  4055736.55,7992,N, ,429,       798.95,       464.25
N,IV,CAPINVIT,CAPITAL INFRA TRUST,        71.14,        71.40,        71.40,        71.00,        71.10,                 39248752.27,551985,N, ,1462,        93.59,        67.00
N,EQ,CAPITALSFB,CAPITAL SMALL FIN BANK L,       272.85,       273.00,       275.45,       268.10,       269.40,                  2127272.95,7845,N, ,519,       330.65,       206.55
N,EQ,CAPLIPOINT,CAPLIN POINT LAB LTD.,      2019.70,      2025.00,      2048.70,      2015.20,      2033.10,                171692534.10,84426,N, ,10242,      2395.00,      1500.30
N,EQ,CARBORUNIV,CARBORUNDUM UNIVERSAL LTD,      1028.60,      1040.10,      1070.00,      1023.90,      1039.80,                327484394.10,311452,N, ,19087,      1166.40,       735.20
N,EQ,CARERATING,CARE RATINGS LIMITED,      1618.60,      1611.00,      1623.80,      1595.10,      1609.60,                 31463274.50,19529,N, ,2711,      1964.00,      1392.70
N,EQ,CARRARO,CARRARO INDIA LIMITED,       525.40,       531.00,       532.60,       520.95,       522.50,                 33639495.85,63988,N, ,3202,       667.55,       401.05
N,EQ,CARTRADE,CARTRADE TECH LIMITED,      1913.30,      1921.00,      1979.00,      1891.10,      1958.40,                835802736.50,431228,N, ,37927,      3290.50,      1506.40
N,EQ,CARYSIL,CARYSIL LIMITED,      1095.20,      1095.20,      1125.00,      1088.30,      1102.00,                 91469965.20,82441,N, ,6106,      1171.60,       732.10
N,EQ,CASTROLIND,CASTROL INDIA LIMITED,       183.72,       183.75,       185.49,       183.50,       183.52,                134141044.16,728527,N, ,11472,       232.43,       170.10
